ATP,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Kim K.,22,100.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.06,8.0,0,0,1.07,8.25,0,0,1600.0,632.0,1.08,7.5,1.083,7.0,1.08,6.5,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Garcia-Lopez G.,15,50.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.38,2.87,0,0,1.4,2.85,0,0,2165.0,984.0,1.42,2.76,1.4,2.75,1.4,2.75,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Chiudinelli M.,Youzhny M.,161,60.0,2.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,4.5,1.16,0,0,4.75,1.17,0,0,386.0,870.0,4.1,1.22,4.333,1.2,3.5,1.25,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Hernych J.,8,70.0,6.0,4.0,6.0,1.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.04,10.0,0,0,1.07,7.19,0,0,3655.0,812.0,1.07,8.0,1.05,8.5,1.07,7.0,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Stepanek R.,Mayer L.,16,59.0,7.0,6.0,6.0,3.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.4,2.75,0,0,1.42,2.75,0,0,2000.0,879.0,1.4,2.88,1.4,2.75,1.36,2.88,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Rochus O.,23,90.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.16,4.5,0,0,1.17,4.67,0,0,1520.0,678.0,1.23,4.0,1.167,4.5,1.22,3.75,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Granollers M.,12,88.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,Retired,0,0,0,0,0,0,0,0,1.06,8.0,0,0,1.05,8.5,0,0,2665.0,680.0,1.07,8.5,1.06,8.0,1.07,7.0,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Ilhan M.,55,231.0,6.0,3.0,6.0,4.0,7.0,6.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.1,6.5,0,0,1.12,6.0,0,0,914.0,243.0,1.14,5.4,1.125,5.5,1.14,5.0,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ball C.,4,155.0,6.0,3.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.02,11.5,0,0,7660.0,402.0,1.02,16.0,1.015,13.0,1.04,9.0,0,0,0,0
49,US Open,3/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Devvarman S.,24,162.0,6.0,3.0,6.0,4.0,0.0,6.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.14,5.0,0,0,1.17,4.9,0,0,1510.0,386.0,1.18,4.65,1.2,4.333,1.2,4.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Gicquel M.,5,81.0,6.0,1.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.01,13.5,0,0,5720.0,729.0,1.02,15.0,1.02,11.0,1.02,13.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Nieminen J.,7,54.0,7.0,5.0,6.0,3.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.05,9.0,0,0,1.05,8.5,0,0,3920.0,924.0,1.07,8.0,1.05,8.5,1.03,10.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Petzschner P.,25,39.0,1.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,6.0,4.0,3,2.0,Completed,0,0,0,0,0,0,0,0,1.2,4.33,0,0,1.23,4.0,0,0,1490.0,1147.0,1.27,3.6,1.25,3.75,1.29,3.25,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Levine J.,17,135.0,4.0,6.0,2.0,6.0,6.0,0.0,6.0,3.0,6.0,0.0,3,2.0,Completed,0,0,0,0,0,0,0,0,1.12,5.5,0,0,1.17,4.67,0,0,1985.0,470.0,1.15,5.2,1.14,5.0,1.14,5.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Troicki V.,43,31.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,0.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.5,2.5,0,0,1.55,2.35,0,0,1079.0,1320.0,1.5,2.52,1.444,2.625,1.57,2.25,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Melzer J.,6,38.0,7.0,6.0,6.0,3.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.04,10.0,0,0,1.05,8.5,0,0,5325.0,1185.0,1.04,11.0,1.04,9.0,1.05,9.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Lapentti N.,108,163.0,2.0,6.0,6.0,4.0,4.0,6.0,7.0,5.0,7.0,6.0,3,2.0,Completed,0,0,0,0,0,0,0,0,2.25,1.57,0,0,2.15,1.65,0,0,587.0,383.0,2.3,1.59,2.2,1.615,2.25,1.57,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Zeballos H.,18,76.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.071,7.5,0,0,1.1,6.25,0,0,1945.0,750.0,1.13,5.7,1.11,6.0,1.13,5.5,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Koellerer D.,Cuevas P.,62,68.0,3.0,6.0,6.0,2.0,6.0,1.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,2.75,1.4,0,0,2.75,1.42,0,0,862.0,814.0,2.78,1.42,2.75,1.4,2.63,1.44,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Bellucci T.,9,69.0,6.0,3.0,6.0,2.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.36,3.0,0,0,1.37,2.92,0,0,3410.0,813.0,1.32,3.25,1.364,3.0,1.33,3.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Capdeville P.,2,87.0,6.0,2.0,3.0,6.0,6.0,0.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.0,21.0,0,0,1.01,13.0,0,0,9610.0,685.0,1.01,25.0,1.01,17.0,1.01,13.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Ginepri R.,33,75.0,6.0,7.0,6.0,2.0,6.0,3.0,4.0,6.0,6.0,4.0,3,2.0,Completed,0,0,0,0,0,0,0,0,2.0,1.72,0,0,2.01,1.78,0,0,1285.0,765.0,1.9,1.86,1.833,1.833,1.91,1.8,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Ouanna J.,11,103.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.05,9.0,0,0,1.06,7.79,0,0,2825.0,623.0,1.06,9.0,1.07,7.5,1.07,7.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Beck A.,13,40.0,6.0,3.0,7.0,5.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.11,6.0,0,0,1.13,5.5,0,0,2475.0,1115.0,1.13,5.7,1.143,5.0,1.14,5.0,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Navarro-Pastor I.,196,119.0,6.0,4.0,5.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,3,2.0,Completed,0,0,0,0,0,0,0,0,1.44,2.62,0,0,1.5,2.45,0,0,314.0,525.0,1.52,2.46,1.533,2.375,1.5,2.5,0,0,0,0
49,US Open,4/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Acasuso J.,Ferrer D.,47,19.0,6.0,3.0,3.0,6.0,1.0,6.0,6.0,3.0,6.0,2.0,3,2.0,Completed,0,0,0,0,0,0,0,0,3.25,1.33,0,0,3.1,1.35,0,0,1030.0,1890.0,3.1,1.35,3.0,1.364,3.25,1.29,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Kiefer N.,3,129.0,6.0,0.0,3.0,6.0,6.0,3.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.02,12.0,0,0,1.04,9.25,0,0,9025.0,500.0,1.03,12.0,1.03,10.0,1.02,13.0,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Witten J.,4,276.0,6.0,7.0,6.0,3.0,7.0,6.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.02,11.5,0,0,7660.0,197.0,1.02,15.0,1.015,13.0,1.02,13.0,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Stepanek R.,Kohlschreiber P.,16,24.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.72,2.0,0,0,1.7,2.1,0,0,2000.0,1510.0,1.68,2.13,1.72,2.0,1.67,2.1,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Hewitt L.,1,32.0,4.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.01,13.0,0,0,1.03,10.5,0,0,12040.0,1285.0,1.04,11.0,1.04,9.0,1.03,11.0,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Chiudinelli M.,8,161.0,6.0,4.0,7.0,5.0,7.0,5.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.06,8.0,0,0,1.07,7.19,0,0,3655.0,386.0,1.07,8.25,1.063,8.0,1.08,6.5,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Haas T.,10,21.0,3.0,6.0,7.0,5.0,7.0,6.0,1.0,6.0,6.0,4.0,3,2.0,Completed,0,0,0,0,0,0,0,0,1.44,2.62,0,0,1.5,2.45,0,0,3220.0,1760.0,1.52,2.46,1.533,2.375,1.57,2.25,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Soderling R.,Querrey S.,12,22.0,6.0,2.0,7.0,5.0,6.0,7.0,6.0,1.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.57,2.25,0,0,1.64,2.2,0,0,2665.0,1600.0,1.57,2.34,1.57,2.25,1.44,2.63,0,0,0,0
49,US Open,5/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Roddick A.,55,5.0,7.0,6.0,6.0,3.0,3.0,6.0,5.0,7.0,7.0,6.0,3,2.0,Completed,0,0,0,0,0,0,0,0,8.0,1.06,0,0,6.75,1.1,0,0,914.0,5720.0,7.5,1.08,8.0,1.063,6.0,1.1,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Blake J.,15,23.0,7.0,6.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,2.62,1.44,0,0,2.6,1.45,0,0,2165.0,1520.0,2.52,1.5,2.5,1.5,2.25,1.57,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Simon G.,25,9.0,1.0,6.0,6.0,4.0,7.0,6.0,1.0,0.0,0,0,2,1.0,Retired,0,0,0,0,0,0,0,0,2.37,1.53,0,0,2.35,1.55,0,0,1490.0,3410.0,2.25,1.62,2.375,1.533,2.25,1.57,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Almagro N.,3,33.0,7.0,5.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.02,12.0,0,0,1.02,11.5,0,0,9025.0,1285.0,1.01,20.0,1.03,10.0,1.03,10.0,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Berdych T.,11,18.0,7.0,5.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.66,2.1,0,0,1.65,2.15,0,0,2825.0,1945.0,1.67,2.15,1.66,2.1,1.67,2.1,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Koellerer D.,6,62.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.02,11.5,0,0,5325.0,862.0,1.02,15.0,1.015,13.0,1.01,11.0,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Benneteau J.,7,43.0,7.0,6.0,6.0,2.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.12,5.5,0,0,1.16,4.8,0,0,3920.0,1079.0,1.14,5.4,1.111,6.0,1.13,5.5,0,0,0,0
49,US Open,6/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Acasuso J.,13,47.0,6.0,3.0,6.0,4.0,1.0,0.0,0,0,0,0,2,0.0,Retired,0,0,0,0,0,0,0,0,1.16,4.5,0,0,1.23,3.89,0,0,2475.0,1030.0,1.2,4.35,1.2,4.333,1.29,3.25,0,0,0,0
49,US Open,7/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Istomin D.,17,108.0,6.0,1.0,6.0,4.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.14,5.0,0,0,1.16,4.85,0,0,1985.0,587.0,1.15,5.2,1.14,5.0,1.13,5.5,0,0,0,0
49,US Open,7/09/2009,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Dent T.,2,196.0,6.0,3.0,6.0,2.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.02,11.5,0,0,9610.0,314.0,1.03,12.0,1.015,13.0,1.01,11.0,0,0,0,0
49,US Open,7/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Soderling R.,Davydenko N.,12,8.0,7.0,5.0,3.0,6.0,6.0,2.0,0,0,0,0,2,1.0,Retired,0,0,0,0,0,0,0,0,1.57,2.25,0,0,1.55,2.45,0,0,2665.0,3655.0,1.6,2.28,1.57,2.25,1.62,2.25,0,0,0,0
49,US Open,7/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Robredo T.,1,15.0,7.0,5.0,6.0,2.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.03,10.5,0,0,12040.0,2165.0,1.03,12.0,1.015,13.0,1.02,13.0,0,0,0,0
49,US Open,7/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Verdasco F.,Isner J.,10,55.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.38,2.87,0,0,1.45,2.6,0,0,3220.0,914.0,1.42,2.76,1.4,2.75,1.4,2.88,0,0,0,0
49,US Open,8/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Stepanek R.,4,16.0,6.0,1.0,6.0,3.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.16,4.5,0,0,1.28,3.46,0,0,7660.0,2000.0,1.25,3.8,1.22,4.0,1.29,3.5,0,0,0,0
49,US Open,8/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Ferrero J.C.,6,25.0,6.0,3.0,6.0,3.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.08,7.0,0,0,1.1,6.25,0,0,5325.0,1490.0,1.12,6.0,1.1,6.5,1.13,6.0,0,0,0,0
49,US Open,8/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Murray A.,17,2.0,7.0,5.0,6.0,2.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,8.0,1.06,0,0,7.79,1.06,0,0,1985.0,9610.0,9.0,1.06,7.5,1.07,8.0,1.07,0,0,0,0
49,US Open,8/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Tsonga J.W.,11,7.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,2.2,1.61,0,0,2.15,1.65,0,0,2825.0,3920.0,2.14,1.68,2.2,1.61,2.25,1.62,0,0,0,0
49,US Open,9/09/2009,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,3,13.0,6.0,7.0,6.0,3.0,6.0,1.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.44,2.62,0,0,1.5,2.45,0,0,9025.0,2475.0,1.5,2.56,1.5,2.5,1.53,2.5,0,0,0,0
49,US Open,9/09/2009,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Verdasco F.,4,10.0,7.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.33,3.4,0,0,1.38,2.91,0,0,7660.0,3220.0,1.35,3.1,1.4,2.75,1.4,2.88,0,0,0,0
49,US Open,10/09/2009,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Soderling R.,1,12.0,6.0,0.0,6.0,3.0,6.0,7.0,7.0,6.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.06,9.0,0,0,1.06,7.79,0,0,12040.0,2665.0,1.07,8.5,1.03,10.0,1.05,9.0,0,0,0,0
49,US Open,10/09/2009,Grand Slam,Outdoor,Hard,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,17.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.25,4.0,0,0,1.21,4.06,0,0,5325.0,1985.0,1.25,3.8,1.22,4.0,1.25,3.75,0,0,0,0
49,US Open,12/09/2009,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Gonzalez F.,3,11.0,7.0,6.0,7.0,6.0,6.0,0.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.28,3.75,0,0,1.3,3.35,0,0,9025.0,2825.0,1.33,3.2,1.3,3.5,1.33,3.25,0,0,0,0
49,US Open,13/09/2009,Grand Slam,Outdoor,Hard,Semifinals,5,Del Potro J.M.,Nadal R.,6,3.0,6.0,2.0,6.0,2.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,2.2,1.66,0,0,2.05,1.75,0,0,5325.0,9025.0,2.15,1.7,2.2,1.615,2.2,1.67,0,0,0,0
49,US Open,13/09/2009,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Djokovic N.,1,4.0,7.0,6.0,7.0,5.0,7.0,5.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.22,4.33,0,0,1.23,4.1,0,0,12040.0,7660.0,1.22,4.2,1.2,4.333,1.22,4.0,0,0,0,0
49,US Open,14/09/2009,Grand Slam,Outdoor,Hard,The Final,5,Del Potro J.M.,Federer R.,6,1.0,3.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3,2.0,Completed,0,0,0,0,0,0,0,0,3.75,1.28,0,0,3.46,1.28,0,0,5325.0,12040.0,3.6,1.29,3.75,1.25,3.5,1.286,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Rochus O.,11,59.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,1.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.05,9.0,0,0,1.05,8.5,1.067,12.0,2870.0,769.0,0,0,1.07,7.5,1.063,7.5,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Kubler J.,24,86.0,6.0,1.0,6.0,2.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.04,10.0,0,0,1.04,9.25,1.053,13.8,1405.0,573.0,0,0,1.02,11.0,1.05,8.0,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Stepanek R.,39,13.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,3,2.0,Completed,0,0,0,0,0,0,0,0,3.0,1.36,0,0,3.0,1.37,3.21,1.413,1015.0,2525.0,0,0,2.75,1.4,2.625,1.444,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Petzschner P.,60,81.0,0.0,6.0,2.0,6.0,6.0,4.0,6.0,2.0,6.0,2.0,3,2.0,Completed,0,0,0,0,0,0,0,0,1.4,2.75,0,0,1.5,2.45,1.5,2.83,746.0,582.0,0,0,1.5,2.5,1.444,2.625,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Odesnik W.,Kavcic B.,89,124.0,4.0,6.0,6.0,1.0,6.0,4.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.4,2.75,0,0,1.5,2.45,1.455,3.01,559.0,445.0,0,0,1.5,2.5,1.533,2.375,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,De Bakker T.,7,80.0,6.0,1.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.02,12.0,0,0,1.04,9.25,1.025,21.0,4510.0,586.0,0,0,1.02,11.0,1.01,15.0,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Golubev A.,Fish M.,131,54.0,6.0,2.0,1.0,6.0,6.0,3.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,3.25,1.33,0,0,3.4,1.3,4.04,1.295,407.0,835.0,0,0,3.5,1.286,3.0,1.333,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Anderson K.,4,148.0,6.0,1.0,6.0,1.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.01,15.0,0,0,1.02,11.5,1.017,41.0,6780.0,347.0,0,0,1.015,13.0,1.02,11.0,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Russell M.,5,90.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.02,12.0,0,0,1.05,9.0,1.04,17.0,6580.0,554.0,0,0,1.03,10.0,1.01,15.0,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Rufin G.,289,173.0,6.0,3.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.53,2.37,0,0,1.63,2.23,1.633,2.46,150.0,287.0,0,0,1.533,2.375,1.571,2.25,0,0,0,0
6,Australian Open,18/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Luczak P.,2,70.0,7.0,6.0,6.0,1.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.0,21.0,0,0,1.01,13.5,1.016,43.5,9310.0,635.0,0,0,1.01,17.0,1.01,17.0,0,0,0,0
6,Australian Open,19/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Ball C.,9,129.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,1.03,11.0,0,0,1.04,9.25,1.045,15.5,3300.0,420.0,0,0,1.063,8.0,1.05,8.0,0,0,0,0
6,Australian Open,19/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Korolev E.,Brands D.,53,91.0,6.0,2.0,7.0,5.0,7.0,5.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.25,3.75,0,0,1.32,3.2,1.3,3.99,860.0,550.0,0,0,1.3,3.4,1.333,3.0,0,0,0,0
6,Australian Open,19/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Haase R.,21,390.0,6.0,0.0,6.0,3.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,1.11,6.0,0,0,1.08,6.84,1.16,6.35,1680.0,95.0,0,0,1.111,6.0,1.083,6.5,0,0,0,0
6,Australian Open,19/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Sorensen L.,Lu Y.H.,284,101.0,6.0,4.0,3.0,6.0,6.0,2.0,6.0,1.0,0,0,3,1.0,Completed,0,0,0,0,0,0,0,0,2.75,1.4,0,0,2.8,1.4,3.11,1.433,156.0,525.0,0,0,2.625,1.444,2.625,1.444,0,0,0,0
6,Australian Open,19/01/2010,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Seppi A.,28,49.0,6.0,3.0,6.0,3.0,3.0,6.0,5.0,7.0,6.0,4.0,3,2.0,Completed,0,0,0,0,0,0,0,0,1.4,2.75,0,0,1.42,2.75,1.488,2.88,1260.0,900.0,0,0,1.364,3.0,1.5,2.5,0,0,0,0
